dteday,season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target,count_lagged_week
2011-07-19,3,7,7,0,2,1,2,0.74,0.697,0.7,0.1642,315,330.0
2011-07-19,3,7,8,0,2,1,2,0.76,0.7273,0.7,0.1642,412,417.0
2011-07-19,3,7,9,0,2,1,2,0.8,0.7879,0.63,0.1343,199,176.0
2011-07-19,3,7,10,0,2,1,2,0.82,0.7879,0.56,0.1642,141,123.0
2011-07-19,3,7,11,0,2,1,1,0.82,0.803,0.59,0.0,127,125.0
2011-07-19,3,7,12,0,2,1,1,0.84,0.8182,0.56,0.0896,153,163.0
2011-07-19,3,7,13,0,2,1,1,0.86,0.8333,0.53,0.1045,172,136.0
2011-07-19,3,7,14,0,2,1,1,0.86,0.8182,0.5,0.194,152,124.0
2011-07-19,3,7,15,0,2,1,1,0.88,0.8182,0.44,0.194,158,148.0
2011-07-19,3,7,16,0,2,1,1,0.9,0.8485,0.42,0.2985,277,202.0
2011-07-19,3,7,17,0,2,1,1,0.8,0.803,0.66,0.0,513,428.0
2011-07-19,3,7,18,0,2,1,1,0.8,0.803,0.66,0.1343,530,511.0
2011-07-19,3,7,19,0,2,1,1,0.76,0.7424,0.75,0.194,388,337.0
2011-07-19,3,7,20,0,2,1,1,0.74,0.7273,0.74,0.0896,277,308.0
2011-07-19,3,7,21,0,2,1,1,0.74,0.7121,0.74,0.1343,241,258.0
2011-07-19,3,7,22,0,2,1,1,0.74,0.7121,0.74,0.0,156,194.0
2011-07-19,3,7,23,0,2,1,3,0.72,0.697,0.79,0.1642,92,79.0
2011-07-20,3,7,0,0,3,1,1,0.7,0.6667,0.84,0.1045,40,46.0
2011-07-20,3,7,1,0,3,1,1,0.7,0.6667,0.84,0.0,11,12.0
2011-07-20,3,7,2,0,3,1,1,0.7,0.6667,0.84,0.0,9,5.0
2011-07-20,3,7,3,0,3,1,1,0.7,0.6667,0.84,0.1045,6,4.0
2011-07-20,3,7,4,0,3,1,1,0.68,0.6364,0.83,0.0,4,5.0
2011-07-20,3,7,5,0,3,1,1,0.68,0.6364,0.83,0.1045,23,26.0
2011-07-20,3,7,6,0,3,1,2,0.68,0.6364,0.89,0.1045,116,121.0
2011-07-20,3,7,7,0,3,1,2,0.7,0.6667,0.84,0.1045,303,313.0
2011-07-20,3,7,8,0,3,1,1,0.74,0.7121,0.74,0.0,438,449.0
2011-07-20,3,7,9,0,3,1,1,0.74,0.697,0.7,0.0896,209,186.0
2011-07-20,3,7,10,0,3,1,1,0.76,0.7273,0.7,0.0,110,113.0
2011-07-20,3,7,11,0,3,1,1,0.8,0.7879,0.63,0.0896,142,165.0
2011-07-20,3,7,12,0,3,1,1,0.82,0.803,0.59,0.0,149,174.0
2011-07-20,3,7,13,0,3,1,1,0.84,0.8182,0.56,0.194,120,158.0
2011-07-20,3,7,14,0,3,1,1,0.86,0.8333,0.53,0.2239,127,116.0
2011-07-20,3,7,15,0,3,1,1,0.86,0.8182,0.5,0.1642,138,46.0
2011-07-20,3,7,16,0,3,1,1,0.84,0.8182,0.56,0.0,234,141.0
2011-07-20,3,7,17,0,3,1,1,0.84,0.8333,0.59,0.194,455,488.0
2011-07-20,3,7,18,0,3,1,1,0.84,0.8333,0.59,0.2239,497,463.0
2011-07-20,3,7,19,0,3,1,1,0.82,0.8485,0.67,0.1642,382,419.0
2011-07-20,3,7,20,0,3,1,1,0.8,0.8333,0.75,0.2239,309,342.0
2011-07-20,3,7,21,0,3,1,1,0.8,0.803,0.66,0.1642,242,250.0
2011-07-20,3,7,22,0,3,1,1,0.78,0.7727,0.7,0.2239,169,184.0
2011-07-20,3,7,23,0,3,1,1,0.76,0.7424,0.75,0.2537,99,116.0
2011-07-21,3,7,0,0,4,1,2,0.76,0.7424,0.75,0.194,42,46.0
2011-07-21,3,7,1,0,4,1,2,0.74,0.7273,0.84,0.2239,21,25.0
2011-07-21,3,7,2,0,4,1,2,0.74,0.7273,0.84,0.2239,6,10.0
2011-07-21,3,7,3,0,4,1,2,0.74,0.7121,0.79,0.1343,6,6.0
2011-07-21,3,7,4,0,4,1,2,0.72,0.7121,0.84,0.1045,4,6.0
2011-07-21,3,7,5,0,4,1,2,0.72,0.7121,0.84,0.1045,18,28.0
2011-07-21,3,7,6,0,4,1,2,0.72,0.7121,0.84,0.1045,117,130.0
2011-07-21,3,7,7,0,4,1,2,0.74,0.7273,0.84,0.1343,274,334.0
2011-07-21,3,7,8,0,4,1,2,0.76,0.7576,0.79,0.1642,381,486.0
2011-07-21,3,7,9,0,4,1,2,0.8,0.8182,0.75,0.2537,200,224.0
2011-07-21,3,7,10,0,4,1,2,0.82,0.8636,0.71,0.2239,78,127.0
2011-07-21,3,7,11,0,4,1,2,0.86,0.8939,0.63,0.2985,106,148.0
2011-07-21,3,7,12,0,4,1,1,0.88,0.8939,0.56,0.3284,135,223.0
2011-07-21,3,7,13,0,4,1,1,0.88,0.8939,0.56,0.2985,102,177.0
2011-07-21,3,7,14,0,4,1,1,0.9,0.8939,0.5,0.3582,147,178.0
2011-07-21,3,7,15,0,4,1,1,0.9,0.9242,0.53,0.2537,133,180.0
2011-07-21,3,7,16,0,4,1,1,0.92,0.9242,0.48,0.2836,210,274.0
2011-07-21,3,7,17,0,4,1,1,0.92,0.9091,0.45,0.2985,414,595.0
2011-07-21,3,7,18,0,4,1,1,0.9,0.8939,0.5,0.2836,382,578.0
2011-07-21,3,7,19,0,4,1,1,0.86,0.9242,0.67,0.2836,284,400.0
2011-07-21,3,7,20,0,4,1,1,0.84,0.8939,0.71,0.2239,237,348.0
2011-07-21,3,7,21,0,4,1,1,0.82,0.8939,0.75,0.2239,225,261.0
2011-07-21,3,7,22,0,4,1,1,0.82,0.8636,0.71,0.1642,149,176.0
2011-07-21,3,7,23,0,4,1,1,0.8,0.8182,0.71,0.1642,113,124.0
2011-07-22,3,7,0,0,5,1,1,0.82,0.8333,0.63,0.1343,60,80.0
2011-07-22,3,7,1,0,5,1,1,0.8,0.7879,0.63,0.0,24,20.0
2011-07-22,3,7,2,0,5,1,1,0.78,0.803,0.79,0.1343,14,38.0
2011-07-22,3,7,3,0,5,1,1,0.78,0.7879,0.75,0.1045,7,7.0
2011-07-22,3,7,4,0,5,1,1,0.76,0.7424,0.75,0.1045,13,10.0
2011-07-22,3,7,5,0,5,1,1,0.74,0.7121,0.79,0.1045,19,23.0
2011-07-22,3,7,6,0,5,1,1,0.76,0.7424,0.75,0.0896,96,120.0
2011-07-22,3,7,7,0,5,1,2,0.8,0.803,0.66,0.1045,252,274.0
2011-07-22,3,7,8,0,5,1,2,0.84,0.8485,0.63,0.1642,322,564.0
2011-07-22,3,7,9,0,5,1,1,0.86,0.8939,0.63,0.0896,208,207.0
2011-07-22,3,7,10,0,5,1,1,0.9,0.9242,0.53,0.0896,115,166.0
2011-07-22,3,7,11,0,5,1,1,0.9,0.8939,0.5,0.1045,109,210.0
2011-07-22,3,7,12,0,5,1,1,0.94,0.9545,0.48,0.1642,115,238.0
2011-07-22,3,7,13,0,5,1,1,0.94,0.9848,0.51,0.1642,123,247.0
2011-07-22,3,7,14,0,5,1,1,0.96,1.0,0.48,0.2985,101,265.0
2011-07-22,3,7,15,0,5,1,1,0.94,0.9848,0.51,0.2985,133,237.0
2011-07-22,3,7,16,0,5,1,3,0.9,0.8333,0.39,0.2985,182,361.0
2011-07-22,3,7,17,0,5,1,1,0.88,0.8485,0.47,0.1045,306,587.0
2011-07-22,3,7,18,0,5,1,1,0.9,0.8182,0.37,0.1642,284,496.0
2011-07-22,3,7,19,0,5,1,2,0.86,0.7879,0.41,0.1045,250,394.0
2011-07-22,3,7,20,0,5,1,1,0.84,0.8182,0.56,0.0,212,343.0
2011-07-22,3,7,21,0,5,1,1,0.82,0.803,0.59,0.0896,190,261.0
2011-07-22,3,7,22,0,5,1,2,0.84,0.7879,0.49,0.0896,149,223.0
2011-07-22,3,7,23,0,5,1,1,0.8,0.7879,0.63,0.194,103,167.0
2011-07-23,3,7,0,0,6,0,1,0.82,0.7879,0.56,0.0,101,110.0
2011-07-23,3,7,1,0,6,0,1,0.82,0.7727,0.52,0.1045,70,75.0
2011-07-23,3,7,2,0,6,0,1,0.82,0.7727,0.52,0.0,61,58.0
2011-07-23,3,7,3,0,6,0,1,0.78,0.7576,0.66,0.0896,22,26.0
2011-07-23,3,7,4,0,6,0,1,0.76,0.7273,0.66,0.1045,9,16.0
2011-07-23,3,7,5,0,6,0,1,0.76,0.7121,0.62,0.1343,7,10.0
2011-07-23,3,7,6,0,6,0,1,0.8,0.7424,0.52,0.1343,25,37.0
2011-07-23,3,7,7,0,6,0,1,0.8,0.7424,0.52,0.1045,45,52.0
2011-07-23,3,7,8,0,6,0,1,0.84,0.7879,0.49,0.2537,109,127.0
2011-07-23,3,7,9,0,6,0,1,0.84,0.7879,0.49,0.1642,132,222.0
2011-07-23,3,7,10,0,6,0,1,0.86,0.7879,0.41,0.2239,198,322.0
2011-07-23,3,7,11,0,6,0,1,0.9,0.8182,0.37,0.194,216,396.0
2011-07-23,3,7,12,0,6,0,1,0.92,0.8636,0.37,0.1045,235,463.0
2011-07-23,3,7,13,0,6,0,1,0.94,0.8788,0.38,0.1642,245,497.0
2011-07-23,3,7,14,0,6,0,1,0.92,0.8939,0.42,0.0,236,433.0
2011-07-23,3,7,15,0,6,0,1,0.94,0.8788,0.38,0.0,215,428.0
2011-07-23,3,7,16,0,6,0,1,0.94,0.8788,0.38,0.1343,221,425.0
2011-07-23,3,7,17,0,6,0,1,0.94,0.8788,0.38,0.1343,197,475.0
2011-07-23,3,7,18,0,6,0,1,0.92,0.8788,0.4,0.2239,196,428.0
2011-07-23,3,7,19,0,6,0,2,0.82,0.803,0.59,0.1343,217,406.0
2011-07-23,3,7,20,0,6,0,1,0.82,0.803,0.59,0.2239,145,296.0
2011-07-23,3,7,21,0,6,0,1,0.82,0.803,0.59,0.2239,154,252.0
2011-07-23,3,7,22,0,6,0,1,0.8,0.7727,0.59,0.194,125,201.0
2011-07-23,3,7,23,0,6,0,1,0.8,0.7727,0.59,0.1045,104,168.0
2011-07-24,3,7,0,0,0,0,1,0.8,0.7727,0.59,0.1045,119,125.0
2011-07-24,3,7,1,0,0,0,1,0.78,0.7576,0.66,0.1045,96,102.0
2011-07-24,3,7,2,0,0,0,1,0.8,0.7879,0.63,0.0896,60,94.0
2011-07-24,3,7,3,0,0,0,1,0.8,0.7879,0.63,0.0896,37,47.0
2011-07-24,3,7,4,0,0,0,1,0.78,0.7576,0.66,0.1045,6,10.0
2011-07-24,3,7,5,0,0,0,1,0.78,0.7576,0.66,0.0896,8,12.0
2011-07-24,3,7,6,0,0,0,2,0.8,0.7879,0.63,0.0896,22,21.0
2011-07-24,3,7,7,0,0,0,1,0.8,0.7727,0.59,0.1343,35,50.0
2011-07-24,3,7,8,0,0,0,1,0.82,0.7879,0.56,0.2836,104,118.0
2011-07-24,3,7,9,0,0,0,1,0.82,0.7879,0.56,0.3881,154,184.0
2011-07-24,3,7,10,0,0,0,1,0.86,0.8182,0.5,0.3284,226,304.0
2011-07-24,3,7,11,0,0,0,1,0.84,0.803,0.53,0.2537,243,391.0
2011-07-24,3,7,12,0,0,0,1,0.9,0.8636,0.45,0.1642,246,420.0
2011-07-24,3,7,13,0,0,0,1,0.86,0.803,0.47,0.2239,252,472.0
2011-07-24,3,7,14,0,0,0,1,0.86,0.8182,0.5,0.2836,283,430.0
2011-07-24,3,7,15,0,0,0,1,0.9,0.8485,0.42,0.2537,238,324.0
2011-07-24,3,7,16,0,0,0,1,0.9,0.8485,0.42,0.2537,249,317.0
2011-07-24,3,7,17,0,0,0,1,0.9,0.8333,0.39,0.1045,249,369.0
2011-07-24,3,7,18,0,0,0,1,0.88,0.8182,0.42,0.1642,243,390.0
2011-07-24,3,7,19,0,0,0,1,0.86,0.803,0.47,0.1642,240,379.0
2011-07-24,3,7,20,0,0,0,1,0.84,0.7879,0.49,0.1642,195,262.0
2011-07-24,3,7,21,0,0,0,1,0.8,0.7879,0.63,0.1343,153,207.0
2011-07-24,3,7,22,0,0,0,1,0.78,0.7576,0.66,0.0,98,181.0
2011-07-24,3,7,23,0,0,0,2,0.76,0.7273,0.7,0.0896,50,93.0
2011-07-25,3,7,0,0,1,1,2,0.76,0.7273,0.7,0.0,34,51.0
2011-07-25,3,7,1,0,1,1,2,0.76,0.7424,0.75,0.0896,12,25.0
2011-07-25,3,7,2,0,1,1,2,0.74,0.7121,0.79,0.0896,6,10.0
2011-07-25,3,7,3,0,1,1,1,0.74,0.7121,0.79,0.0,4,7.0
2011-07-25,3,7,4,0,1,1,1,0.72,0.7121,0.84,0.0896,6,4.0
2011-07-25,3,7,5,0,1,1,1,0.72,0.7121,0.84,0.0896,24,17.0
2011-07-25,3,7,6,0,1,1,2,0.72,0.7121,0.84,0.0896,107,105.0
2011-07-25,3,7,7,0,1,1,2,0.74,0.7121,0.79,0.0,277,277.0
2011-07-25,3,7,8,0,1,1,2,0.76,0.7424,0.75,0.0,387,347.0
2011-07-25,3,7,9,0,1,1,1,0.8,0.803,0.66,0.0,135,203.0
2011-07-25,3,7,10,0,1,1,1,0.82,0.803,0.59,0.0,84,130.0
2011-07-25,3,7,11,0,1,1,2,0.84,0.8333,0.59,0.194,107,141.0
2011-07-25,3,7,12,0,1,1,2,0.84,0.8333,0.59,0.194,67,165.0
2011-07-25,3,7,13,0,1,1,2,0.74,0.7121,0.74,0.1343,78,152.0
2011-07-25,3,7,14,0,1,1,2,0.72,0.697,0.79,0.194,90,138.0
2011-07-25,3,7,15,0,1,1,1,0.7,0.6667,0.84,0.3881,112,164.0
2011-07-25,3,7,16,0,1,1,1,0.7,0.6667,0.84,0.2239,198,265.0
2011-07-25,3,7,17,0,1,1,1,0.72,0.697,0.74,0.0,485,545.0
2011-07-25,3,7,18,0,1,1,1,0.74,0.7121,0.74,0.0896,533,558.0
2011-07-25,3,7,19,0,1,1,1,0.74,0.697,0.7,0.0896,386,398.0
2011-07-25,3,7,20,0,1,1,1,0.72,0.697,0.74,0.1343,302,323.0
2011-07-25,3,7,21,0,1,1,1,0.7,0.6667,0.84,0.0,194,202.0
2011-07-25,3,7,22,0,1,1,1,0.7,0.6667,0.84,0.0,125,140.0
2011-07-25,3,7,23,0,1,1,1,0.7,0.6667,0.84,0.0896,87,91.0
2011-07-26,3,7,0,0,2,1,1,0.7,0.6667,0.79,0.1045,28,51.0
2011-07-26,3,7,1,0,2,1,1,0.7,0.6667,0.79,0.1045,12,13.0
2011-07-26,3,7,2,0,2,1,1,0.68,0.6364,0.89,0.1045,7,13.0
2011-07-26,3,7,3,0,2,1,1,0.68,0.6364,0.89,0.1343,4,3.0
2011-07-26,3,7,4,0,2,1,1,0.68,0.6364,0.88,0.1642,6,5.0
2011-07-26,3,7,5,0,2,1,1,0.66,0.5909,0.89,0.0896,27,19.0
2011-07-26,3,7,6,0,2,1,1,0.68,0.6364,0.83,0.2239,110,134.0
2011-07-26,3,7,7,0,2,1,1,0.72,0.6818,0.66,0.2836,318,315.0
2011-07-26,3,7,8,0,2,1,1,0.74,0.6818,0.55,0.194,424,412.0
2011-07-26,3,7,9,0,2,1,1,0.76,0.6818,0.4,0.2239,187,199.0
2011-07-26,3,7,10,0,2,1,1,0.8,0.697,0.31,0.2239,138,141.0
2011-07-26,3,7,11,0,2,1,1,0.82,0.7121,0.3,0.0,151,127.0
2011-07-26,3,7,12,0,2,1,1,0.84,0.7273,0.28,0.0,147,153.0
2011-07-26,3,7,13,0,2,1,1,0.84,0.7273,0.32,0.2985,182,172.0
2011-07-26,3,7,14,0,2,1,1,0.86,0.7424,0.3,0.2836,147,152.0
2011-07-26,3,7,15,0,2,1,1,0.88,0.7576,0.28,0.3284,163,158.0
2011-07-26,3,7,16,0,2,1,1,0.86,0.7576,0.36,0.2836,254,277.0
2011-07-26,3,7,17,0,2,1,1,0.86,0.7576,0.36,0.3582,537,513.0
2011-07-26,3,7,18,0,2,1,1,0.84,0.7424,0.39,0.3881,546,530.0
2011-07-26,3,7,19,0,2,1,1,0.82,0.7424,0.43,0.2985,398,388.0
2011-07-26,3,7,20,0,2,1,1,0.8,0.7273,0.46,0.2537,290,277.0
2011-07-26,3,7,21,0,2,1,1,0.78,0.7121,0.49,0.2239,267,241.0
2011-07-26,3,7,22,0,2,1,1,0.76,0.697,0.55,0.1343,158,156.0
2011-07-26,3,7,23,0,2,1,1,0.76,0.7121,0.58,0.1045,89,92.0
2011-07-27,3,7,0,0,3,1,2,0.78,0.7121,0.52,0.1642,45,40.0
2011-07-27,3,7,1,0,3,1,1,0.78,0.7121,0.49,0.194,10,11.0
2011-07-27,3,7,2,0,3,1,1,0.76,0.697,0.52,0.2985,6,9.0
2011-07-27,3,7,3,0,3,1,1,0.72,0.6667,0.58,0.1642,4,6.0
2011-07-27,3,7,4,0,3,1,1,0.72,0.6667,0.51,0.194,4,4.0
2011-07-27,3,7,5,0,3,1,1,0.7,0.6515,0.54,0.2836,18,23.0
2011-07-27,3,7,6,0,3,1,1,0.7,0.6515,0.54,0.2239,123,116.0
2011-07-27,3,7,7,0,3,1,1,0.72,0.6667,0.48,0.2537,347,303.0
2011-07-27,3,7,8,0,3,1,1,0.74,0.6667,0.42,0.2537,433,438.0
2011-07-27,3,7,9,0,3,1,1,0.76,0.6667,0.35,0.2537,216,209.0
2011-07-27,3,7,10,0,3,1,1,0.78,0.6818,0.33,0.0,114,110.0
2011-07-27,3,7,11,0,3,1,1,0.8,0.697,0.31,0.0,136,142.0
2011-07-27,3,7,12,0,3,1,1,0.82,0.7121,0.3,0.2836,169,149.0
2011-07-27,3,7,13,0,3,1,1,0.84,0.7273,0.3,0.3582,180,120.0
2011-07-27,3,7,14,0,3,1,1,0.84,0.7273,0.28,0.2239,127,127.0
2011-07-27,3,7,15,0,3,1,1,0.86,0.7424,0.26,0.2537,140,138.0
2011-07-27,3,7,16,0,3,1,1,0.86,0.7273,0.25,0.1642,268,234.0
2011-07-27,3,7,17,0,3,1,1,0.84,0.7121,0.26,0.2239,572,455.0
2011-07-27,3,7,18,0,3,1,1,0.82,0.7121,0.28,0.1045,541,497.0
2011-07-27,3,7,19,0,3,1,1,0.8,0.697,0.29,0.0896,375,382.0
2011-07-27,3,7,20,0,3,1,1,0.76,0.6818,0.45,0.2239,294,309.0
2011-07-27,3,7,21,0,3,1,1,0.74,0.6667,0.48,0.1045,245,242.0
2011-07-27,3,7,22,0,3,1,1,0.72,0.6667,0.48,0.0,180,169.0
2011-07-27,3,7,23,0,3,1,1,0.74,0.6667,0.45,0.0896,109,99.0
2011-07-28,3,7,0,0,4,1,1,0.7,0.6515,0.51,0.1343,45,42.0
2011-07-28,3,7,1,0,4,1,1,0.72,0.6667,0.51,0.0,29,21.0
2011-07-28,3,7,2,0,4,1,1,0.72,0.6667,0.54,0.1045,7,6.0
2011-07-28,3,7,3,0,4,1,1,0.72,0.6667,0.54,0.0,5,6.0
2011-07-28,3,7,4,0,4,1,1,0.7,0.6515,0.61,0.1045,6,4.0
2011-07-28,3,7,5,0,4,1,1,0.7,0.6515,0.65,0.1045,27,18.0
2011-07-28,3,7,6,0,4,1,1,0.7,0.6515,0.7,0.0896,116,117.0
2011-07-28,3,7,7,0,4,1,1,0.72,0.6818,0.7,0.1642,305,274.0
2011-07-28,3,7,8,0,4,1,1,0.74,0.697,0.66,0.1642,456,381.0
2011-07-28,3,7,9,0,4,1,1,0.78,0.7424,0.59,0.194,210,200.0
2011-07-28,3,7,10,0,4,1,1,0.8,0.7576,0.55,0.2836,116,78.0
2011-07-28,3,7,11,0,4,1,1,0.84,0.8182,0.56,0.2836,154,106.0
2011-07-28,3,7,12,0,4,1,1,0.84,0.803,0.53,0.2537,186,135.0
2011-07-28,3,7,13,0,4,1,1,0.86,0.803,0.47,0.2537,152,102.0
2011-07-28,3,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,138,147.0
2011-07-28,3,7,15,0,4,1,1,0.86,0.8182,0.5,0.194,146,133.0
2011-07-28,3,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,256,210.0
2011-07-28,3,7,17,0,4,1,1,0.84,0.803,0.53,0.194,468,414.0
2011-07-28,3,7,18,0,4,1,1,0.84,0.8182,0.56,0.2239,483,382.0
2011-07-28,3,7,19,0,4,1,1,0.82,0.803,0.59,0.194,322,284.0
2011-07-28,3,7,20,0,4,1,1,0.8,0.7879,0.63,0.194,270,237.0
2011-07-28,3,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,196,225.0
2011-07-28,3,7,22,0,4,1,1,0.76,0.7273,0.7,0.2537,174,149.0
2011-07-28,3,7,23,0,4,1,1,0.76,0.7424,0.75,0.194,123,113.0
2011-07-29,3,7,0,0,5,1,1,0.74,0.7121,0.79,0.1642,57,60.0
2011-07-29,3,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,34,24.0
2011-07-29,3,7,2,0,5,1,1,0.74,0.7121,0.79,0.0,13,14.0
2011-07-29,3,7,3,0,5,1,1,0.74,0.7121,0.79,0.0,11,7.0
2011-07-29,3,7,4,0,5,1,1,0.72,0.7121,0.84,0.1343,6,13.0
2011-07-29,3,7,5,0,5,1,1,0.72,0.7121,0.84,0.0,27,19.0
2011-07-29,3,7,6,0,5,1,2,0.72,0.7121,0.84,0.0,90,96.0
2011-07-29,3,7,7,0,5,1,2,0.74,0.7121,0.79,0.0896,254,252.0
2011-07-29,3,7,8,0,5,1,2,0.76,0.7727,0.77,0.0,384,322.0
2011-07-29,3,7,9,0,5,1,1,0.86,0.803,0.47,0.2537,179,208.0
2011-07-29,3,7,10,0,5,1,1,0.9,0.8485,0.42,0.2836,106,115.0
2011-07-29,3,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,161,109.0
2011-07-29,3,7,12,0,5,1,1,0.96,0.8636,0.31,0.2836,135,115.0
2011-07-29,3,7,13,0,5,1,1,0.94,0.8333,0.31,0.0,156,123.0
2011-07-29,3,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,148,101.0
2011-07-29,3,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,169,133.0
2011-07-29,3,7,16,0,5,1,1,0.96,0.8636,0.3,0.3881,233,182.0
2011-07-29,3,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,421,306.0
2011-07-29,3,7,18,0,5,1,1,0.92,0.8636,0.37,0.3284,362,284.0
2011-07-29,3,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,241,250.0
2011-07-29,3,7,20,0,5,1,1,0.86,0.7879,0.41,0.3284,206,212.0
2011-07-29,3,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,163,190.0
2011-07-29,3,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,174,149.0
2011-07-29,3,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,116,103.0
2011-07-30,3,7,0,0,6,0,1,0.76,0.697,0.55,0.194,133,101.0
2011-07-30,3,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,90,70.0
2011-07-30,3,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,42,61.0
2011-07-30,3,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,43,22.0
2011-07-30,3,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,10,9.0
2011-07-30,3,7,5,0,6,0,1,0.72,0.6818,0.7,0.2836,13,7.0
2011-07-30,3,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,24,25.0
2011-07-30,3,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,42,45.0
2011-07-30,3,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,114,109.0
2011-07-30,3,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,174,132.0
2011-07-30,3,7,10,0,6,0,1,0.82,0.7424,0.41,0.2985,261,198.0
2011-07-30,3,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,317,216.0
2011-07-30,3,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,341,235.0
2011-07-30,3,7,13,0,6,0,1,0.88,0.7576,0.29,0.0,308,245.0
2011-07-30,3,7,14,0,6,0,1,0.9,0.7879,0.29,0.0,305,236.0
2011-07-30,3,7,15,0,6,0,1,0.9,0.803,0.31,0.1343,302,215.0
2011-07-30,3,7,16,0,6,0,1,0.9,0.7879,0.27,0.2239,302,221.0
2011-07-30,3,7,17,0,6,0,1,0.9,0.7879,0.29,0.1045,302,197.0
2011-07-30,3,7,18,0,6,0,1,0.88,0.7576,0.28,0.194,299,196.0
2011-07-30,3,7,19,0,6,0,1,0.74,0.6515,0.33,0.2239,256,217.0
2011-07-30,3,7,20,0,6,0,1,0.82,0.7424,0.43,0.1343,206,145.0
2011-07-30,3,7,21,0,6,0,1,0.8,0.7424,0.49,0.1642,205,154.0
2011-07-30,3,7,22,0,6,0,1,0.78,0.7121,0.52,0.1045,209,125.0
2011-07-30,3,7,23,0,6,0,1,0.76,0.697,0.55,0.0896,177,104.0
2011-07-31,3,7,0,0,0,0,1,0.76,0.697,0.55,0.0896,113,119.0
2011-07-31,3,7,1,0,0,0,1,0.74,0.6818,0.62,0.0896,79,96.0
2011-07-31,3,7,2,0,0,0,1,0.74,0.697,0.66,0.0896,67,60.0
2011-07-31,3,7,3,0,0,0,1,0.74,0.697,0.66,0.0,50,37.0
2011-07-31,3,7,4,0,0,0,1,0.72,0.6818,0.7,0.0,13,6.0
2011-07-31,3,7,5,0,0,0,1,0.72,0.6818,0.69,0.0,8,8.0
2011-07-31,3,7,6,0,0,0,1,0.74,0.697,0.7,0.0,13,22.0
2011-07-31,3,7,7,0,0,0,1,0.74,0.6818,0.58,0.1343,45,35.0
2011-07-31,3,7,8,0,0,0,1,0.76,0.697,0.55,0.2239,142,104.0
2011-07-31,3,7,9,0,0,0,1,0.8,0.7424,0.49,0.0,183,154.0
2011-07-31,3,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,254,226.0
2011-07-31,3,7,11,0,0,0,1,0.86,0.7424,0.28,0.1642,275,243.0
2011-07-31,3,7,12,0,0,0,1,0.9,0.7727,0.25,0.194,338,246.0
2011-07-31,3,7,13,0,0,0,1,0.9,0.7727,0.24,0.1343,294,252.0
2011-07-31,3,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642,326,283.0
2011-07-31,3,7,15,0,0,0,1,0.92,0.7727,0.18,0.2985,293,238.0
2011-07-31,3,7,16,0,0,0,1,0.92,0.7727,0.17,0.2836,306,249.0
2011-07-31,3,7,17,0,0,0,1,0.92,0.7727,0.16,0.1642,320,249.0
2011-07-31,3,7,18,0,0,0,1,0.86,0.7879,0.41,0.2836,304,243.0
2011-07-31,3,7,19,0,0,0,1,0.8,0.7576,0.55,0.3284,274,240.0
2011-07-31,3,7,20,0,0,0,1,0.8,0.7576,0.55,0.3284,275,195.0
2011-07-31,3,7,21,0,0,0,1,0.78,0.7424,0.59,0.2985,164,153.0
2011-07-31,3,7,22,0,0,0,1,0.74,0.697,0.7,0.2985,96,98.0
2011-07-31,3,7,23,0,0,0,1,0.74,0.697,0.66,0.2239,70,50.0
2011-08-01,3,8,0,0,1,1,1,0.72,0.6818,0.7,0.2239,29,34.0
2011-08-01,3,8,1,0,1,1,1,0.72,0.697,0.74,0.194,17,12.0
2011-08-01,3,8,2,0,1,1,1,0.7,0.6667,0.74,0.1045,11,6.0
2011-08-01,3,8,3,0,1,1,1,0.7,0.6667,0.79,0.1642,4,4.0
2011-08-01,3,8,4,0,1,1,1,0.66,0.6061,0.83,0.1343,4,6.0
2011-08-01,3,8,5,0,1,1,1,0.66,0.6061,0.83,0.1045,26,24.0
2011-08-01,3,8,6,0,1,1,1,0.66,0.6061,0.83,0.0896,100,107.0
